DimCustomer;;;;;DimStore;;;DimProduct;;;;FactSales;;;;;;;;;;;;;
FirstName;LastName;Email;ContactNumber;LoyaltyMember;City;Province;Store;ProductName;ProductID;Category;Supplier;SaleID;OrderDate;CustomerID;UnitPrice;Quantity;DiscountPercent;TotalAmount;PaymentMethod;PaymentStatus;SalesChannel;SalesPerson;StockLevel;Promotion;OrderStatus
Hannah;White;hannah.white582@gmail.com;27815234226;No;Gqeberha;Eastern Cape;Urban Basket Gqeberha;Dish Soap;P978;Household;National Distribution;S001325;2025/09/26;C6613;68.91;6;0;413.46;Mobile Pay;Paid;In-Store;Employee 059;201;Winter Special;Completed
Noah;Harris;noah.harris475@gmail.com;27814571854;Yes;Bloemfontein;Free State;Urban Basket Bloemfontein;Paper Towels;P885;Household;Cape Wholesale;S001326;2025/12/16;C4042;159.4;4;0;637.6;EFT;Paid;In-Store;Employee 051;443;Winter Special;Completed
Jessica;Jones;jessica.jones389@gmail.com;27739754810;No;Johannesburg;Gauteng;Urban Basket Johannesburg;Butter;P178;Dairy;Green Farms;S001327;2025/06/17;C3693;22.2;5;15;94.35;Cash;Paid;In-Store;Employee 069;369;Weekend Saver;Completed
Lucas;King;lucas.king720@gmail.com;27713350666;No;Bloemfontein;Free State;Urban Basket Bloemfontein;Bananas;P701;Produce;National Distribution;S001328;2025/12/22;C3815;236.65;7;0;1656.55;Cash;Paid;In-Store;Employee 044;311;Buy 2 Get 1;Completed
Aiden;Roberts;aiden.roberts944@gmail.com;27816965779;No;Pretoria;Gauteng;Urban Basket Pretoria;Detergent;P888;Household;National Distribution;S001329;2025/09/08;C7409;93.04;6;15;474.5;EFT;Paid;In-Store;Employee 050;166;;Completed
Zoe;King;zoe.king134@gmail.com;27675564350;Yes;Bloemfontein;Free State;Urban Basket Bloemfontein;Tomatoes;P460;Produce;National Distribution;S001330;2025/11/18;C5287;4.38;4;0;17.52;Card;Paid;In-Store;Employee 066;38;;Completed
Jordan;Brown;jordan.brown654@gmail.com;27723669904;No;Mbombela;Mpumalanga;Urban Basket Mbombela;Bread;P889;Bakery;Cape Wholesale;S001331;2025/01/20;C4262;146.54;6;0;879.24;Card;Paid;Online;Employee 047;201;Buy 2 Get 1;Completed
Jessica;Lewis;jessica.lewis404@gmail.com;27681898591;Yes;Bloemfontein;Free State;Urban Basket Bloemfontein;Butter;P178;Dairy;Green Farms;S001332;2025/02/24;C2761;207.33;6;0;1243.98;Cash;Paid;In-Store;Employee 023;317;Winter Special;Completed
Aiden;Baker;aiden.baker387@gmail.com;27715391835;Yes;Mbombela;Mpumalanga;Urban Basket Mbombela;Detergent;P888;Household;Cape Wholesale;S001333;2025/01/24;C4901;113.21;7;0;792.47;Card;Paid;Online;Employee 035;356;;Completed
Nathan;Brown;nathan.brown679@gmail.com;27819491382;No;Johannesburg;Gauteng;Urban Basket Johannesburg;Juice;P930;Beverages;Fresh Foods SA;S001334;2025/03/04;C3905;97.28;8;10;700.42;Mobile Pay;Refunded;In-Store;Employee 072;309;Winter Special;Returned
Isabella;Harris;isabella.harris145@gmail.com;27837709920;Yes;Mbombela;Mpumalanga;Urban Basket Mbombela;Juice;P930;Beverages;Cape Wholesale;S001335;2025/09/27;C6914;60.66;3;10;163.78;EFT;Paid;In-Store;Employee 052;455;Winter Special;Completed
Jordan;Martin;jordan.martin496@gmail.com;27814466829;Yes;Polokwane;Limpopo;Urban Basket Polokwane;Apples;P207;Produce;Green Farms;S001336;2025/10/03;C6315;198.59;7;5;1320.62;Mobile Pay;Paid;In-Store;Employee 036;441;Winter Special;Completed
Zoe;Young;zoe.young171@gmail.com;27786092376;Yes;Mbombela;Mpumalanga;Urban Basket Mbombela;Yoghurt;P785;Dairy;Cape Wholesale;S001337;2025/07/06;C5581;183.89;6;5;1048.17;EFT;Paid;In-Store;Employee 037;257;Winter Special;Completed
Liam;White;liam.white648@gmail.com;27735707677;No;Johannesburg;Gauteng;Urban Basket Johannesburg;Water;P667;Beverages;Cape Wholesale;S001338;2025/01/04;C6444;36.19;1;20;28.95;Card;Paid;In-Store;Employee 006;410;Buy 2 Get 1;Completed
Nathan;Botha;nathan.botha302@gmail.com;27729514253;Yes;Pretoria;Gauteng;Urban Basket Pretoria;Dish Soap;P978;Household;Fresh Foods SA;S001339;2025/03/01;C2191;34.95;4;20;111.84;EFT;Paid;In-Store;Employee 041;106;;Completed
Jessica;Jones;jessica.jones852@gmail.com;27781147056;No;Bloemfontein;Free State;Urban Basket Bloemfontein;Apples;P207;Produce;Green Farms;S001340;2025/10/12;C9548;159.27;4;5;605.23;Cash;Paid;In-Store;Employee 013;155;Buy 2 Get 1;Completed
Jordan;Brown;jordan.brown852@gmail.com;27832941449;Yes;Polokwane;Limpopo;Urban Basket Polokwane;Potatoes;P599;Produce;Urban Supply Co;S001341;2025/04/24;C3360;240.87;8;15;1637.92;Mobile Pay;Paid;Online;Employee 058;368;Buy 2 Get 1;Completed
Leah;Davis;leah.davis712@gmail.com;27793288768;No;Polokwane;Limpopo;Urban Basket Polokwane;Bread;P889;Bakery;Green Farms;S001342;2025/12/27;C3125;211.88;6;15;1080.59;Cash;Paid;Online;Employee 048;107;;Completed
Jessica;Anderson;jessica.anderson955@gmail.com;27601807898;No;Pretoria;Gauteng;Urban Basket Pretoria;Bread;P889;Bakery;Green Farms;S001343;2025/04/13;C3190;209.49;4;0;837.96;Cash;Paid;Online;Employee 001;319;;Completed
Sarah;Brown;sarah.brown158@gmail.com;27813769934;Yes;Polokwane;Limpopo;Urban Basket Polokwane;Coffee;P665;Beverages;Urban Supply Co;S001344;2025/03/23;C9512;105.3;4;5;400.14;Cash;Paid;In-Store;Employee 071;176;;Completed
Ryan;Jackson;ryan.jackson264@gmail.com;27656369464;Yes;Durban;KwaZulu-Natal;Urban Basket Durban;Potatoes;P599;Produce;Urban Supply Co;S001345;2025/04/03;C9498;167.13;2;0;334.26;EFT;Refunded;Online;Employee 062;164;Buy 2 Get 1;Returned
Isabella;Smith;isabella.smith11@gmail.com;27617210154;Yes;Bloemfontein;Free State;Urban Basket Bloemfontein;Paper Towels;P885;Household;Cape Wholesale;S001346;2025/10/20;C8927;96.28;3;20;231.07;Card;Paid;Online;Employee 042;316;;Completed
Jordan;Smith;jordan.smith170@gmail.com;27634076211;Yes;Mbombela;Mpumalanga;Urban Basket Mbombela;Bananas;P701;Produce;Urban Supply Co;S001347;2025/04/04;C2675;15.64;7;20;87.58;Mobile Pay;Paid;In-Store;Employee 016;89;;Completed
Jessica;Moore;jessica.moore368@gmail.com;27832995122;No;Pretoria;Gauteng;Urban Basket Pretoria;Cake;P950;Bakery;Cape Wholesale;S001348;2025/06/16;C4559;239.28;3;0;717.84;Cash;Paid;In-Store;Employee 023;295;Loyalty Discount;Completed
Matthew;White;matthew.white743@gmail.com;27679346019;No;Pretoria;Gauteng;Urban Basket Pretoria;Bananas;P701;Produce;Cape Wholesale;S001349;2025/10/27;C2651;200.35;7;15;1192.08;Card;Paid;In-Store;Employee 039;283;Loyalty Discount;Completed
Joshua;Williams;joshua.williams970@gmail.com;27683632826;No;Pretoria;Gauteng;Urban Basket Pretoria;Croissant;P937;Bakery;National Distribution;S001350;2025/10/04;C6958;197.86;4;20;633.15;Cash;Paid;In-Store;Employee 041;481;Buy 2 Get 1;Completed
Emma;Brown;emma.brown680@gmail.com;27718272291;No;Polokwane;Limpopo;Urban Basket Polokwane;Water;P667;Beverages;Fresh Foods SA;S001351;2025/07/21;C8586;56.67;8;20;362.69;EFT;Paid;In-Store;Employee 032;292;Buy 2 Get 1;Completed
Chloe;Adams;chloe.adams510@gmail.com;27795209202;No;Gqeberha;Eastern Cape;Urban Basket Gqeberha;Toilet Paper;P288;Household;Cape Wholesale;S001352;2025/10/26;C2908;223.58;3;10;603.67;Mobile Pay;Paid;In-Store;Employee 001;292;Winter Special;Completed
Hannah;Moore;hannah.moore754@gmail.com;27608934241;No;Johannesburg;Gauteng;Urban Basket Johannesburg;Bread;P889;Bakery;Cape Wholesale;S001353;2025/08/28;C6424;167.51;4;10;603.04;Mobile Pay;Paid;In-Store;Employee 015;251;Buy 2 Get 1;Completed
Olivia;Thomas;olivia.thomas715@gmail.com;27641049035;Yes;Pretoria;Gauteng;Urban Basket Pretoria;Muffins;P914;Bakery;Cape Wholesale;S001354;2025/07/23;C1460;35.84;2;0;71.68;Card;Paid;In-Store;Employee 071;88;;Completed
Lucas;Moore;lucas.moore509@gmail.com;27656444296;No;Gqeberha;Eastern Cape;Urban Basket Gqeberha;Toilet Paper;P288;Household;Green Farms;S001355;2025/12/21;C8628;88.95;8;0;711.6;EFT;Paid;Online;Employee 066;94;Winter Special;Completed
Tyler;Harris;tyler.harris906@gmail.com;27793961778;No;Polokwane;Limpopo;Urban Basket Polokwane;Coffee;P665;Beverages;National Distribution;S001356;2025/05/01;C4309;71.34;1;0;71.34;Mobile Pay;Paid;In-Store;Employee 011;437;Loyalty Discount;Completed
Ethan;King;ethan.king648@gmail.com;27714454161;Yes;Johannesburg;Gauteng;Urban Basket Johannesburg;Apples;P207;Produce;Cape Wholesale;S001357;2025/10/20;C6683;238.64;3;20;572.74;Card;Paid;In-Store;Employee 003;329;Loyalty Discount;Completed
Lucas;Wilson;lucas.wilson99@gmail.com;27633320109;No;Bloemfontein;Free State;Urban Basket Bloemfontein;Coffee;P665;Beverages;National Distribution;S001358;2025/09/19;C5960;120.8;4;15;410.72;Cash;Paid;In-Store;Employee 008;421;Winter Special;Completed
Chloe;Taylor;chloe.taylor879@gmail.com;27792610844;No;Polokwane;Limpopo;Urban Basket Polokwane;Apples;P207;Produce;Cape Wholesale;S001359;2025/03/16;C4447;25.5;8;0;204.0;Mobile Pay;Paid;Online;Employee 007;374;Winter Special;Completed
Zoe;Naidoo;zoe.naidoo295@gmail.com;27626071942;No;Pretoria;Gauteng;Urban Basket Pretoria;Bread;P889;Bakery;National Distribution;S001360;2025/03/13;C8542;117.97;7;15;701.92;Card;Paid;In-Store;Employee 015;394;;Completed
Emma;Thompson;emma.thompson502@gmail.com;27725276743;No;Johannesburg;Gauteng;Urban Basket Johannesburg;Potatoes;P599;Produce;Cape Wholesale;S001361;2025/03/03;C2712;228.54;3;0;685.62;Card;Paid;In-Store;Employee 058;370;Buy 2 Get 1;Completed
Mia;Smith;mia.smith847@gmail.com;27638176119;Yes;Mbombela;Mpumalanga;Urban Basket Mbombela;Muffins;P914;Bakery;Cape Wholesale;S001362;2025/08/09;C4507;75.17;1;0;75.17;Mobile Pay;Paid;In-Store;Employee 044;274;;Completed
Ryan;Clark;ryan.clark369@gmail.com;27658786311;Yes;Durban;KwaZulu-Natal;Urban Basket Durban;Tomatoes;P460;Produce;Fresh Foods SA;S001363;2025/05/25;C9535;39.53;2;20;63.25;Cash;Paid;In-Store;Employee 013;145;;Completed
Lucas;Thomas;lucas.thomas485@gmail.com;27602675627;Yes;Polokwane;Limpopo;Urban Basket Polokwane;Dish Soap;P978;Household;Urban Supply Co;S001364;2025/03/10;C6523;145.17;1;0;145.17;Cash;Paid;In-Store;Employee 037;65;;Completed
Noah;King;noah.king532@gmail.com;27635197769;No;Pretoria;Gauteng;Urban Basket Pretoria;Yoghurt;P785;Dairy;National Distribution;S001365;2025/12/02;C7234;203.09;2;15;345.25;Card;Paid;Online;Employee 028;305;Buy 2 Get 1;Completed
Emma;Walker;emma.walker949@gmail.com;27788979181;No;Mbombela;Mpumalanga;Urban Basket Mbombela;Coffee;P665;Beverages;National Distribution;S001366;2025/04/08;C4749;31.87;8;0;254.96;Mobile Pay;Paid;In-Store;Employee 046;167;Loyalty Discount;Completed
Aiden;Anderson;aiden.anderson15@gmail.com;27661386698;No;Polokwane;Limpopo;Urban Basket Polokwane;Cheese;P874;Dairy;Urban Supply Co;S001367;2025/03/21;C4473;66.69;1;0;66.69;Card;Paid;In-Store;Employee 019;476;;Completed
Ethan;Baker;ethan.baker439@gmail.com;27629074592;No;Johannesburg;Gauteng;Urban Basket Johannesburg;Cheese;P874;Dairy;Urban Supply Co;S001368;2025/01/31;C8853;140.49;4;0;561.96;Cash;Paid;In-Store;Employee 008;368;;Completed
Emily;Young;emily.young505@gmail.com;27664509634;No;Polokwane;Limpopo;Urban Basket Polokwane;Detergent;P888;Household;Green Farms;S001369;2025/05/25;C7755;34.67;4;20;110.94;Card;Paid;In-Store;Employee 044;133;Winter Special;Completed
Sophia;King;sophia.king620@gmail.com;27635537403;Yes;Cape Town;Western Cape;Urban Basket Cape Town;Croissant;P937;Bakery;Urban Supply Co;S001370;2025/11/12;C1530;17.02;4;0;68.08;EFT;Paid;In-Store;Employee 052;288;Weekend Saver;Completed
Jessica;Davis;jessica.davis393@gmail.com;27675369635;Yes;Polokwane;Limpopo;Urban Basket Polokwane;Milk;P622;Dairy;Urban Supply Co;S001371;2025/06/28;C7076;148.56;8;20;950.78;EFT;Paid;In-Store;Employee 037;431;Winter Special;Completed
Ryan;Baker;ryan.baker851@gmail.com;27688127979;No;Gqeberha;Eastern Cape;Urban Basket Gqeberha;Apples;P207;Produce;Fresh Foods SA;S001372;2025/02/26;C3242;116.78;5;0;583.9;Card;Paid;Online;Employee 072;393;;Completed
Liam;Baker;liam.baker938@gmail.com;27636632410;Yes;Johannesburg;Gauteng;Urban Basket Johannesburg;Tea;P519;Beverages;Fresh Foods SA;S001373;2025/08/19;C1436;139.58;7;0;977.06;Mobile Pay;Paid;In-Store;Employee 036;250;Winter Special;Completed
Emma;Williams;emma.williams389@gmail.com;27783684674;Yes;Cape Town;Western Cape;Urban Basket Cape Town;Detergent;P888;Household;Cape Wholesale;S001374;2025/07/07;C9468;203.55;2;15;346.04;Mobile Pay;Refunded;Online;Employee 014;303;;Returned
Ava;Baker;ava.baker942@gmail.com;27645652045;Yes;Johannesburg;Gauteng;Urban Basket Johannesburg;Milk;P622;Dairy;Cape Wholesale;S001375;2025/07/29;C8593;50.88;2;0;101.76;Mobile Pay;Paid;In-Store;Employee 014;27;Weekend Saver;Completed
Sarah;Johnson;sarah.johnson769@gmail.com;27819977368;No;Pretoria;Gauteng;Urban Basket Pretoria;Milk;P622;Dairy;Cape Wholesale;S001376;2025/05/22;C1783;91.88;5;10;413.46;Mobile Pay;Paid;In-Store;Employee 039;410;Weekend Saver;Completed
Mia;Lewis;mia.lewis522@gmail.com;27627184260;No;Johannesburg;Gauteng;Urban Basket Johannesburg;Bread;P889;Bakery;Urban Supply Co;S001377;2025/09/28;C1285;47.48;7;10;299.12;EFT;Paid;In-Store;Employee 058;360;Weekend Saver;Completed
Jordan;Adams;jordan.adams111@gmail.com;27654098041;No;Gqeberha;Eastern Cape;Urban Basket Gqeberha;Apples;P207;Produce;Cape Wholesale;S001378;2025/04/12;C4351;141.41;2;0;282.82;Cash;Paid;Online;Employee 052;421;Weekend Saver;Completed
Sophia;Botha;sophia.botha756@gmail.com;27657106351;No;Polokwane;Limpopo;Urban Basket Polokwane;Potatoes;P599;Produce;Urban Supply Co;S001379;2025/09/26;C3439;89.93;2;0;179.86;Cash;Paid;In-Store;Employee 018;9;;Completed
Grace;Adams;grace.adams624@gmail.com;27819478357;No;Gqeberha;Eastern Cape;Urban Basket Gqeberha;Potatoes;P599;Produce;Fresh Foods SA;S001380;2025/11/17;C7972;79.37;2;0;158.74;Card;Paid;In-Store;Employee 009;25;Weekend Saver;Completed
Emily;Walker;emily.walker927@gmail.com;27731913154;No;Mbombela;Mpumalanga;Urban Basket Mbombela;Apples;P207;Produce;National Distribution;S001381;2025/05/15;C5133;7.36;1;15;6.26;Cash;Refunded;In-Store;Employee 070;34;Loyalty Discount;Returned
Leah;Lewis;leah.lewis193@gmail.com;27671256014;No;Gqeberha;Eastern Cape;Urban Basket Gqeberha;Detergent;P888;Household;Fresh Foods SA;S001382;2025/02/03;C6161;167.76;4;15;570.38;EFT;Paid;In-Store;Employee 023;130;Loyalty Discount;Completed
Zoe;Harris;zoe.harris487@gmail.com;27608122692;No;Cape Town;Western Cape;Urban Basket Cape Town;Paper Towels;P885;Household;Cape Wholesale;S001383;2025/09/10;C9141;196.37;7;10;1237.13;Cash;Paid;In-Store;Employee 009;237;Loyalty Discount;Completed
Isabella;Green;isabella.green37@gmail.com;27747146717;Yes;Johannesburg;Gauteng;Urban Basket Johannesburg;Potatoes;P599;Produce;Urban Supply Co;S001384;2025/02/20;C5794;104.19;2;5;197.96;Cash;Paid;In-Store;Employee 028;146;;Completed
Isabella;Taylor;isabella.taylor432@gmail.com;27657545337;No;Mbombela;Mpumalanga;Urban Basket Mbombela;Paper Towels;P885;Household;Cape Wholesale;S001385;2025/06/15;C5067;208.15;4;20;666.08;Mobile Pay;Paid;In-Store;Employee 024;377;Loyalty Discount;Completed
Sophia;Taylor;sophia.taylor700@gmail.com;27746810164;Yes;Gqeberha;Eastern Cape;Urban Basket Gqeberha;Detergent;P888;Household;Cape Wholesale;S001386;2025/05/16;C8308;19.08;1;20;15.26;Cash;Paid;In-Store;Employee 056;13;Winter Special;Completed
Emma;Jackson;emma.jackson765@gmail.com;27797648966;Yes;Cape Town;Western Cape;Urban Basket Cape Town;Toilet Paper;P288;Household;Green Farms;S001387;2025/01/29;C9856;28.66;3;5;81.68;Cash;Paid;In-Store;Employee 004;48;Loyalty Discount;Completed
Noah;Johnson;noah.johnson990@gmail.com;27624408186;Yes;Pretoria;Gauteng;Urban Basket Pretoria;Butter;P178;Dairy;Fresh Foods SA;S001388;2025/01/12;C3401;23.17;2;5;44.02;EFT;Paid;In-Store;Employee 066;417;;Completed
Jordan;Anderson;jordan.anderson640@gmail.com;27655089633;No;Polokwane;Limpopo;Urban Basket Polokwane;Yoghurt;P785;Dairy;National Distribution;S001389;2025/08/20;C9767;42.28;3;0;126.84;EFT;Paid;In-Store;Employee 067;377;Winter Special;Completed
Michael;Thompson;michael.thompson134@gmail.com;27674110695;No;Mbombela;Mpumalanga;Urban Basket Mbombela;Paper Towels;P885;Household;Fresh Foods SA;S001390;2025/01/14;C8170;135.93;1;0;135.93;EFT;Paid;In-Store;Employee 070;214;Weekend Saver;Completed
Ava;Smith;ava.smith635@gmail.com;27674581382;No;Mbombela;Mpumalanga;Urban Basket Mbombela;Tea;P519;Beverages;Fresh Foods SA;S001391;2025/11/01;C4095;141.95;7;0;993.65;Mobile Pay;Paid;Online;Employee 012;478;Winter Special;Completed
Sophia;Smith;sophia.smith792@gmail.com;27628949007;Yes;Mbombela;Mpumalanga;Urban Basket Mbombela;Paper Towels;P885;Household;National Distribution;S001392;2025/03/19;C3709;141.02;7;10;888.43;Mobile Pay;Paid;In-Store;Employee 051;482;Weekend Saver;Completed
Zoe;White;zoe.white808@gmail.com;27602251339;No;Cape Town;Western Cape;Urban Basket Cape Town;Milk;P622;Dairy;Green Farms;S001393;2025/02/15;C6810;179.06;4;0;716.24;Mobile Pay;Paid;In-Store;Employee 015;218;;Completed
Emma;Anderson;emma.anderson510@gmail.com;27622805327;Yes;Pretoria;Gauteng;Urban Basket Pretoria;Cake;P950;Bakery;National Distribution;S001394;2025/07/01;C5654;84.99;4;5;322.96;Card;Paid;In-Store;Employee 059;408;Weekend Saver;Completed
Jordan;Green;jordan.green985@gmail.com;27675355113;No;Gqeberha;Eastern Cape;Urban Basket Gqeberha;Water;P667;Beverages;Green Farms;S001395;2025/05/16;C5637;97.47;7;0;682.29;Mobile Pay;Paid;Online;Employee 004;231;Loyalty Discount;Completed
Mia;Johnson;mia.johnson550@gmail.com;27641710294;Yes;Durban;KwaZulu-Natal;Urban Basket Durban;Water;P667;Beverages;Green Farms;S001396;2025/07/17;C1190;141.31;3;0;423.93;Cash;Paid;In-Store;Employee 021;296;Winter Special;Completed
Kayla;Jones;kayla.jones167@gmail.com;27648027905;No;Polokwane;Limpopo;Urban Basket Polokwane;Cheese;P874;Dairy;Urban Supply Co;S001397;2025/09/30;C1005;68.31;4;5;259.58;Cash;Paid;In-Store;Employee 006;70;Buy 2 Get 1;Completed
Grace;Green;grace.green804@gmail.com;27668089556;Yes;Mbombela;Mpumalanga;Urban Basket Mbombela;Cake;P950;Bakery;Fresh Foods SA;S001398;2025/02/02;C2116;7.96;7;20;44.58;Card;Paid;Online;Employee 039;109;;Completed
Jordan;Adams;jordan.adams111@gmail.com;27654098041;No;Pretoria;Gauteng;Urban Basket Pretoria;Cheese;P874;Dairy;Green Farms;S001399;2025/09/01;C4351;29.22;7;0;204.54;Mobile Pay;Paid;Online;Employee 001;95;Winter Special;Completed
Nathan;Brown;nathan.brown114@gmail.com;27614163966;No;Gqeberha;Eastern Cape;Urban Basket Gqeberha;Milk;P622;Dairy;Green Farms;S001400;2025/01/12;C7563;195.49;6;15;997.0;Cash;Paid;Online;Employee 047;384;Buy 2 Get 1;Completed
Ava;Johnson;ava.johnson399@gmail.com;27766307034;Yes;Durban;KwaZulu-Natal;Urban Basket Durban;Milk;P622;Dairy;Fresh Foods SA;S001401;2025/04/09;C2595;81.18;7;0;568.26;EFT;Paid;In-Store;Employee 036;403;Loyalty Discount;Completed
Jessica;Botha;jessica.botha496@gmail.com;27797683306;No;Polokwane;Limpopo;Urban Basket Polokwane;Water;P667;Beverages;National Distribution;S001402;2025/12/25;C8933;193.67;2;0;387.34;EFT;Paid;In-Store;Employee 069;385;Loyalty Discount;Completed
Zoe;Green;zoe.green969@gmail.com;27667485560;Yes;Cape Town;Western Cape;Urban Basket Cape Town;Detergent;P888;Household;Urban Supply Co;S001403;2025/02/19;C7565;208.75;8;0;1670.0;EFT;Paid;In-Store;Employee 011;138;Weekend Saver;Completed
Matthew;Jones;matthew.jones611@gmail.com;27609785278;Yes;Johannesburg;Gauteng;Urban Basket Johannesburg;Croissant;P937;Bakery;National Distribution;S001404;2025/10/07;C4026;157.58;7;0;1103.06;Mobile Pay;Paid;In-Store;Employee 069;412;Winter Special;Completed
Zoe;Naidoo;zoe.naidoo497@gmail.com;27645776700;Yes;Polokwane;Limpopo;Urban Basket Polokwane;Toilet Paper;P288;Household;National Distribution;S001405;2025/02/16;C6105;142.89;7;15;850.2;EFT;Paid;In-Store;Employee 044;133;Buy 2 Get 1;Completed
Kayla;Lewis;kayla.lewis748@gmail.com;27834455714;No;Cape Town;Western Cape;Urban Basket Cape Town;Coffee;P665;Beverages;Urban Supply Co;S001406;2025/09/02;C3208;17.0;3;15;43.35;EFT;Paid;In-Store;Employee 032;455;;Completed
Sarah;Adams;sarah.adams343@gmail.com;27735933783;No;Johannesburg;Gauteng;Urban Basket Johannesburg;Water;P667;Beverages;Urban Supply Co;S001407;2025/04/27;C2287;171.48;7;0;1200.36;Mobile Pay;Paid;Online;Employee 027;160;Winter Special;Completed
Michael;Adams;michael.adams722@gmail.com;27737129408;Yes;Durban;KwaZulu-Natal;Urban Basket Durban;Juice;P930;Beverages;Fresh Foods SA;S001408;2025/09/06;C6368;150.87;6;5;859.96;Card;Paid;In-Store;Employee 007;304;Loyalty Discount;Completed
Michael;Miller;michael.miller952@gmail.com;27638323230;No;Durban;KwaZulu-Natal;Urban Basket Durban;Yoghurt;P785;Dairy;National Distribution;S001409;2025/07/12;C3931;75.1;1;5;71.34;EFT;Paid;In-Store;Employee 072;222;Weekend Saver;Completed
Grace;Johnson;grace.johnson956@gmail.com;27833632664;Yes;Polokwane;Limpopo;Urban Basket Polokwane;Juice;P930;Beverages;Green Farms;S001410;2025/06/09;C8140;42.55;5;20;170.2;EFT;Paid;In-Store;Employee 055;250;Weekend Saver;Completed
Joshua;Smith;joshua.smith945@gmail.com;27601338725;Yes;Cape Town;Western Cape;Urban Basket Cape Town;Toilet Paper;P288;Household;Cape Wholesale;S001411;2025/09/17;C6054;241.28;6;0;1447.68;Card;Paid;Online;Employee 055;124;Buy 2 Get 1;Completed
Jessica;Nel;jessica.nel923@gmail.com;27629195598;No;Polokwane;Limpopo;Urban Basket Polokwane;Bananas;P701;Produce;Green Farms;S001412;2025/01/28;C4019;85.79;7;0;600.53;Card;Paid;In-Store;Employee 051;309;Loyalty Discount;Completed
Megan;Brown;megan.brown75@gmail.com;27727610380;No;Pretoria;Gauteng;Urban Basket Pretoria;Coffee;P665;Beverages;Cape Wholesale;S001413;2025/03/31;C7971;214.25;3;0;642.75;Cash;Paid;In-Store;Employee 038;493;Weekend Saver;Completed
